date,position,song,artist,track_id,popularity,duration_ms,is_explicit,album_id,release_date,genres,main_genre
2023-05-20,33,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,2tTmW7RDtMQtBk7m2rYeSw,93,198937,0,4PNqWiJAfjj32hVvlchV5u,2022-07-06,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-20,34,un x100to,Grupo Frontera & Bad Bunny,6pD0ufEQq0xdHSsRbg9LBK,100,194563,0,7aGzSSUD8S6IhPCsZSiuMT,2023-04-17,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2023-05-20,35,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,95,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-20,36,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-20,37,Andando,Morad,0yK1nUASmGNYKUH5qpXeOY,70,261713,1,6h5tdNdOnnFL6zbeMeeqdk,2023-05-12,unknown,unknown
2023-05-20,38,Polaris,Saiko,0EhuGnOS6fTc5l5UNtDEH2,78,192122,1,6S1YyhsGOkQZSwBJCevlfv,2022-08-26,unknown,unknown
2023-05-20,39,Arranca (feat. Omega),Becky G & Omega,6IdcyYfBz9LG3SWIKVyNgh,83,166529,0,3d0XlD9jrpNetVgDfsErG4,2023-03-10,"reggaeton, latin",reggaeton
2023-05-20,40,La Jumpa,"Arcángel, Bad Bunny",2mnXxnrX5vCGolNkaFvVeM,87,255693,1,2AvuFDqTlnxvYhyVaLU6NY,2022-12-01,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-20,41,MEMORIAS,Mora,2hLXUbsOU9cDb9RFva9FYr,82,228750,0,0QLDQG7Jx78rEUDW03IhHC,2022-04-01,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-20,42,RÁPIDO,Mora,6peVAUzSxDlTigQw5T99O5,82,182857,1,2D5urBuawvNIrKdxO0X1pe,2023-04-27,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-20,43,REMIX EXCLUSIVO,Feid,3eqCJfgJJs8iKx49KO12s3,88,206946,1,0K9klyLQafG164T9f7NKkS,2023-03-17,"reggaeton, urbano latino",reggaeton
2023-05-20,44,Las Bratz (Remix),Aissa & JC Reyes & Saiko,36W1V6ft4fX7HQVSdIYL0J,76,444631,1,6c5uQ7ApweOF7C9mw7Bvge,2023-03-08,unknown,unknown
2023-05-20,45,T'as peur,Aya Nakamura,35XF6veSvhoPdWy89zaeaj,70,215284,0,2sDLGR5LQ1pRmyCOT0alhN,2023-01-27,"french r&b, pop urbaine",french r&b
2023-05-20,46,Flowers,Miley Cyrus,7DSAEUvxU8FajXtRloy8M0,91,200600,0,5DvJgsMLbaR1HmAI6VhfcQ,2023-03-10,unknown,unknown
2023-05-20,47,Paz,Morad,5wFtUYK4cSjgVc760eLlcs,66,186000,0,6h5tdNdOnnFL6zbeMeeqdk,2023-05-12,unknown,unknown
2023-05-20,48,Cha Cha Cha,Käärijä,5RX8T3EoTuXcybAxe6oPAw,88,175161,0,5rBqeRlrrzR77MAkbgAmS6,2023-01-17,"finnish pop, europop",finnish pop
2023-05-20,49,No Estuviste En Lo Malo,Morad,3hQARI8XG01UawaCalyfjK,69,247680,0,6h5tdNdOnnFL6zbeMeeqdk,2023-05-12,unknown,unknown
2023-05-20,50,MI DROGA,Myke Towers,5OYRVKWII0Eog7CjQRnmGf,80,163240,1,3puAvurwvtvi1rodndIPW8,2023-03-23,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-21,1,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,82,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-05-21,2,Acróstico - Milan + Sasha,Shakira,7txjUEY6McJDJKqIo1Rxjp,86,170785,0,4ZQmQzeicvUGkLxFTI2Dvd,2023-05-11,latin pop,latin pop
2023-05-21,3,Supernova,Saiko,0zY2rypOdM8xmsf4tUyafF,84,190909,0,5jVewtOpycGENT1zZW4wpR,2023-04-19,unknown,unknown
2023-05-21,4,EL TONTO,Lola Indigo,4rKQ8daoK0aklVptea8A9E,83,187986,0,27fFLYwlXF1x8n1ixpFbFH,2023-04-13,unknown,unknown
2023-05-21,5,El Merengue,Marshmello & Manuel Turizo,51FvjPEGKq2zByeeEQ43V9,91,189668,0,6sU751LOdNBPvVErW1GunP,2023-03-03,edm,edm
2023-05-21,6,BESO,"ROSALÍA, Rauw Alejandro",609E1JCInJncactoMmkDon,96,194543,0,50uChhk7AKkzDKytDixjYW,2023-03-24,latin,latin
2023-05-21,7,Mami Chula,Jhayco & Quevedo,1bvR3XjqaUkXJwrWm2cIXe,85,220600,0,67JIMv9vCB2ukBdEbtUmUG,2023-04-28,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-21,8,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,95,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-21,9,Clavaito,Chanel & Abraham Mateo,26V1bLUk0SBYkLEwl4caPR,79,162740,0,04EvopsobNB5TNIzzAp0w0,2023-04-27,bachata,bachata
2023-05-21,10,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-21,11,Nochentera,Vicco,20CozgjF6bshBw8cLhN23B,81,202184,0,4uCz8u5i2bIYVUOSRdtr6v,2022-12-19,unknown,unknown
2023-05-21,12,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-21,13,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-21,14,Todo Contigo,Álvaro De Luna,0FLh1ZDsjnoACzBrAVjXT2,78,165527,0,1KgKemleH5GeTmcUA7U9ka,2023-03-17,unknown,unknown
2023-05-21,15,Vagabundo,"Sebastian Yatra, Manuel Turizo, Beéle",1MB8kTH7VKvAMfL9SHgJmG,79,215600,0,0Rl1vI3oOOh3rylfBLiemc,2023-05-12,"colombian pop, reggaeton",colombian pop
2023-05-21,16,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-21,17,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-21,18,Arena y Sal,Omar Montes & Saiko & Tunvao,5iilNoD56jD3FJ3bM9tMP0,59,174415,0,3HeNfmZG51mrV659AcvjPT,2023-05-18,"flamenco, flamenco urbano, flamenco pop",flamenco
2023-05-21,19,PLAYA DEL INGLÉS,"Quevedo, Myke Towers",3y33vvSSP8dNie0hDK4CvF,84,237525,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-21,20,Cupido,TINI,04ndZkbKGthTgYSv3xS7en,84,174369,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-21,21,WANDA,Quevedo,3FFMEWwqmcTHOY8Il2uVUP,87,160909,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-21,22,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-21,23,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,90,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-05-21,24,Si La Calle Llama - Remix,Eladio Carrion,3qXZqXGniqNt3PK2CBSZgM,86,240000,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-21,25,Niña Bonita,"Feid, Sean Paul",4VPoFy002PwspvctfYP6zx,88,187653,0,16ScBmKm5WA3RwvTqiQlJd,2023-04-21,"reggaeton, urbano latino",reggaeton
2023-05-21,26,Los Ángeles,Aitana,0knbcslkZje0qdsqbd8jwj,83,158483,0,7itZH9cqWCweOqCGsjWlLx,2023-03-29,unknown,unknown
2023-05-21,27,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-21,28,MERCHO,LiL CaKe & Migrantes,1DxEbt6OSbrkRthk6pjZue,90,161451,0,5beJZJo0DqVaPVlA1cHwjj,2022-12-16,argentine trap,argentine trap
2023-05-21,29,Mi Nena Remix,Maikel Delacalle & Quevedo,4GNMcZiHw1D65tLATm09rK,82,220000,0,44h2U2huy0NFGn5urk9Jfe,2023-03-23,"trap latino, latin r&b",trap latino
2023-05-21,30,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-21,31,un x100to,Grupo Frontera & Bad Bunny,6pD0ufEQq0xdHSsRbg9LBK,100,194563,0,7aGzSSUD8S6IhPCsZSiuMT,2023-04-17,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2023-05-21,32,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,2tTmW7RDtMQtBk7m2rYeSw,93,198937,0,4PNqWiJAfjj32hVvlchV5u,2022-07-06,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-21,33,La Fiesta,Pedro Capó,2o6pi3nx1UAYxuBccabCMQ,74,201044,0,4jL4G1XbqAKQjp3irG9kl1,2022-12-02,"latin pop, latin",latin pop
2023-05-21,34,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,95,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-21,35,Tattoo,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,91,183374,0,0LRTS7FyYLppkDLOZT02Xp,2023-02-25,europop,europop
2023-05-21,36,Antes,"Rvfv, Edu García",1fGyuHEZApuDCnLwtYmTfn,79,153684,0,2rj3MJ2xl1NJK09lvNi50A,2023-03-10,"flamenco urbano, flamenco",flamenco urbano
2023-05-21,37,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-21,38,Que te vaya bien,Rvfv,7yGj9Cu5NXdlN0svXgkUVA,77,204960,0,3qZScxzItDhzZzfTE5z8lW,2023-04-21,"flamenco urbano, flamenco",flamenco urbano
2023-05-21,39,69,Nicky Jam & Feid,13Z5Q40pa1Ly7aQk1oW8Ce,67,221935,1,6Zj7qmBZ7MRZ276b67CLi2,2023-05-19,"reggaeton, latin",reggaeton
2023-05-21,40,Arranca (feat. Omega),Becky G & Omega,6IdcyYfBz9LG3SWIKVyNgh,83,166529,0,3d0XlD9jrpNetVgDfsErG4,2023-03-10,"reggaeton, latin",reggaeton
2023-05-21,41,Polaris,Saiko,0EhuGnOS6fTc5l5UNtDEH2,78,192122,1,6S1YyhsGOkQZSwBJCevlfv,2022-08-26,unknown,unknown
2023-05-21,42,La Jumpa,"Arcángel, Bad Bunny",2mnXxnrX5vCGolNkaFvVeM,87,255693,1,2AvuFDqTlnxvYhyVaLU6NY,2022-12-01,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-21,43,Andando,Morad,0yK1nUASmGNYKUH5qpXeOY,71,261713,1,6h5tdNdOnnFL6zbeMeeqdk,2023-05-12,unknown,unknown
2023-05-21,44,MEMORIAS,Mora,2hLXUbsOU9cDb9RFva9FYr,82,228750,0,0QLDQG7Jx78rEUDW03IhHC,2022-04-01,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-21,45,REMIX EXCLUSIVO,Feid,3eqCJfgJJs8iKx49KO12s3,88,206946,1,0K9klyLQafG164T9f7NKkS,2023-03-17,"reggaeton, urbano latino",reggaeton
2023-05-21,46,RÁPIDO,Mora,6peVAUzSxDlTigQw5T99O5,82,182857,1,2D5urBuawvNIrKdxO0X1pe,2023-04-27,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-21,47,Las Bratz (Remix),Aissa & JC Reyes & Saiko,36W1V6ft4fX7HQVSdIYL0J,76,444631,1,6c5uQ7ApweOF7C9mw7Bvge,2023-03-08,unknown,unknown
2023-05-21,48,Flowers,Miley Cyrus,7DSAEUvxU8FajXtRloy8M0,91,200600,0,5DvJgsMLbaR1HmAI6VhfcQ,2023-03-10,unknown,unknown
2023-05-21,49,T'as peur,Aya Nakamura,35XF6veSvhoPdWy89zaeaj,70,215284,0,2sDLGR5LQ1pRmyCOT0alhN,2023-01-27,"french r&b, pop urbaine",french r&b
2023-05-21,50,VISTA AL MAR,Quevedo,3aVC2o93aAvQxCSAPlj9Uo,83,180672,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-22,1,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,86,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-05-22,2,Acróstico - Milan + Sasha,Shakira,7txjUEY6McJDJKqIo1Rxjp,87,170785,0,4ZQmQzeicvUGkLxFTI2Dvd,2023-05-11,latin pop,latin pop
2023-05-22,3,Supernova,Saiko,0zY2rypOdM8xmsf4tUyafF,84,190909,0,5jVewtOpycGENT1zZW4wpR,2023-04-19,unknown,unknown
2023-05-22,4,EL TONTO,Lola Indigo,4rKQ8daoK0aklVptea8A9E,83,187986,0,27fFLYwlXF1x8n1ixpFbFH,2023-04-13,unknown,unknown
2023-05-22,5,El Merengue,Marshmello & Manuel Turizo,51FvjPEGKq2zByeeEQ43V9,91,189668,0,6sU751LOdNBPvVErW1GunP,2023-03-03,edm,edm
2023-05-22,6,BESO,"ROSALÍA, Rauw Alejandro",609E1JCInJncactoMmkDon,96,194543,0,50uChhk7AKkzDKytDixjYW,2023-03-24,latin,latin
2023-05-22,7,Mami Chula,Jhayco & Quevedo,1bvR3XjqaUkXJwrWm2cIXe,85,220600,0,67JIMv9vCB2ukBdEbtUmUG,2023-04-28,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-22,8,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,95,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-22,9,Clavaito,Chanel & Abraham Mateo,26V1bLUk0SBYkLEwl4caPR,79,162740,0,04EvopsobNB5TNIzzAp0w0,2023-04-27,bachata,bachata
2023-05-22,10,Nochentera,Vicco,20CozgjF6bshBw8cLhN23B,81,202184,0,4uCz8u5i2bIYVUOSRdtr6v,2022-12-19,unknown,unknown
2023-05-22,11,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-22,12,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-22,13,Vagabundo,"Sebastian Yatra, Manuel Turizo, Beéle",1MB8kTH7VKvAMfL9SHgJmG,80,215600,0,0Rl1vI3oOOh3rylfBLiemc,2023-05-12,"colombian pop, reggaeton",colombian pop
2023-05-22,14,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-22,15,Todo Contigo,Álvaro De Luna,0FLh1ZDsjnoACzBrAVjXT2,78,165527,0,1KgKemleH5GeTmcUA7U9ka,2023-03-17,unknown,unknown
2023-05-22,16,PLAYA DEL INGLÉS,"Quevedo, Myke Towers",3y33vvSSP8dNie0hDK4CvF,84,237525,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-22,17,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-22,18,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-22,19,La Bachata,Manuel Turizo,3tt9i3Hhzq84dPS8H7iSiJ,86,162637,0,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,"reggaeton, pop urbano, latin, colombian pop",reggaeton
2023-05-22,20,WANDA,Quevedo,3FFMEWwqmcTHOY8Il2uVUP,87,160909,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-22,21,Cupido,TINI,04ndZkbKGthTgYSv3xS7en,84,174369,0,3HWlgRjxW0H7fWm1n2LBbE,2023-02-16,latin pop,latin pop
2023-05-22,22,MERCHO,LiL CaKe & Migrantes,1DxEbt6OSbrkRthk6pjZue,90,161451,0,5beJZJo0DqVaPVlA1cHwjj,2022-12-16,argentine trap,argentine trap
2023-05-22,23,Si La Calle Llama - Remix,Eladio Carrion,3qXZqXGniqNt3PK2CBSZgM,86,240000,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
2023-05-22,24,Arena y Sal,Omar Montes & Saiko & Tunvao,5iilNoD56jD3FJ3bM9tMP0,63,174415,0,3HeNfmZG51mrV659AcvjPT,2023-05-18,"flamenco, flamenco urbano, flamenco pop",flamenco
2023-05-22,25,Ella Baila Sola,Eslabon Armado,3dnP0JxCgygwQH9Gm7q7nb,90,165671,0,3Mm1P5CEEAiuJqBclr2EyU,2023-04-28,"corridos tumbados, sad sierreño, corrido, sierreño, música mexicana, corridos bélicos",corridos tumbados
2023-05-22,26,PUNTO G,Quevedo,1fcP2ZJG2ouG99iU2nI6HT,86,151324,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-22,27,Los Ángeles,Aitana,0knbcslkZje0qdsqbd8jwj,83,158483,0,7itZH9cqWCweOqCGsjWlLx,2023-03-29,unknown,unknown
2023-05-22,28,"Quevedo: Bzrp Music Sessions, Vol. 52",Bizarrap & Quevedo,2tTmW7RDtMQtBk7m2rYeSw,93,198937,0,4PNqWiJAfjj32hVvlchV5u,2022-07-06,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-22,29,Mi Nena Remix,Maikel Delacalle & Quevedo,4GNMcZiHw1D65tLATm09rK,81,220000,0,44h2U2huy0NFGn5urk9Jfe,2023-03-23,"trap latino, latin r&b",trap latino
2023-05-22,30,Niña Bonita,"Feid, Sean Paul",4VPoFy002PwspvctfYP6zx,88,187653,0,16ScBmKm5WA3RwvTqiQlJd,2023-04-21,"reggaeton, urbano latino",reggaeton
2023-05-22,31,"Shakira: Bzrp Music Sessions, Vol. 53",Bizarrap & Shakira,4nrPB8O7Y7wsOCJdgXkthe,94,214945,0,1gi2iwr1l8IUyHYHxi01pg,2023-01-11,"argentine trap, trap latino, urbano latino",argentine trap
2023-05-22,32,Hey Mor,Ozuna,1zsPaEkglFvxjAhrM8yhpr,91,196600,0,1kjfMVBNhsDeRyAu9zbLfF,2022-10-07,"reggaeton, trap latino, latin, urbano latino",reggaeton
2023-05-22,33,un x100to,Grupo Frontera & Bad Bunny,6pD0ufEQq0xdHSsRbg9LBK,100,194563,0,7aGzSSUD8S6IhPCsZSiuMT,2023-04-17,"cumbia norteña, banda, norteño, música mexicana, corrido, corridos tumbados, grupera, tejano, corridos bélicos, ranchera",cumbia norteña
2023-05-22,34,Antes,"Rvfv, Edu García",1fGyuHEZApuDCnLwtYmTfn,79,153684,0,2rj3MJ2xl1NJK09lvNi50A,2023-03-10,"flamenco urbano, flamenco",flamenco urbano
2023-05-22,35,Tattoo,Loreen,1DmW5Ep6ywYwxc2HMT5BG6,91,183374,0,0LRTS7FyYLppkDLOZT02Xp,2023-02-25,europop,europop
2023-05-22,36,Que te vaya bien,Rvfv,7yGj9Cu5NXdlN0svXgkUVA,77,204960,0,3qZScxzItDhzZzfTE5z8lW,2023-04-21,"flamenco urbano, flamenco",flamenco urbano
2023-05-22,37,CHORRITO PA LAS ANIMAS,Feid,0CYTGMBYkwUxrj1MWDLrC5,91,168133,1,31L7J7AO993tSBxAunoeoa,2022-12-02,"reggaeton, urbano latino",reggaeton
2023-05-22,38,La Jumpa,"Arcángel, Bad Bunny",2mnXxnrX5vCGolNkaFvVeM,87,255693,1,2AvuFDqTlnxvYhyVaLU6NY,2022-12-01,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-22,39,Arranca (feat. Omega),Becky G & Omega,6IdcyYfBz9LG3SWIKVyNgh,83,166529,0,3d0XlD9jrpNetVgDfsErG4,2023-03-10,"reggaeton, latin",reggaeton
2023-05-22,40,Polaris,Saiko,0EhuGnOS6fTc5l5UNtDEH2,78,192122,1,6S1YyhsGOkQZSwBJCevlfv,2022-08-26,unknown,unknown
2023-05-22,41,MEMORIAS,Mora,2hLXUbsOU9cDb9RFva9FYr,82,228750,0,0QLDQG7Jx78rEUDW03IhHC,2022-04-01,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-22,42,Andando,Morad,0yK1nUASmGNYKUH5qpXeOY,71,261713,1,6h5tdNdOnnFL6zbeMeeqdk,2023-05-12,unknown,unknown
2023-05-22,43,DESPECHÁ,ROSALÍA,53tfEupEzQRtVFOeZvk7xq,84,156787,0,3zbiiu3JTibw0esC7eoMXr,2022-09-09,latin,latin
2023-05-22,44,69,Nicky Jam & Feid,13Z5Q40pa1Ly7aQk1oW8Ce,72,221935,1,6Zj7qmBZ7MRZ276b67CLi2,2023-05-19,"reggaeton, latin",reggaeton
2023-05-22,45,La Fiesta,Pedro Capó,2o6pi3nx1UAYxuBccabCMQ,74,201044,0,4jL4G1XbqAKQjp3irG9kl1,2022-12-02,"latin pop, latin",latin pop
2023-05-22,46,Flowers,Miley Cyrus,7DSAEUvxU8FajXtRloy8M0,91,200600,0,5DvJgsMLbaR1HmAI6VhfcQ,2023-03-10,unknown,unknown
2023-05-22,47,Las Bratz (Remix),Aissa & JC Reyes & Saiko,36W1V6ft4fX7HQVSdIYL0J,76,444631,1,6c5uQ7ApweOF7C9mw7Bvge,2023-03-08,unknown,unknown
2023-05-22,48,REMIX EXCLUSIVO,Feid,3eqCJfgJJs8iKx49KO12s3,87,206946,1,0K9klyLQafG164T9f7NKkS,2023-03-17,"reggaeton, urbano latino",reggaeton
2023-05-22,49,RÁPIDO,Mora,6peVAUzSxDlTigQw5T99O5,82,182857,1,2D5urBuawvNIrKdxO0X1pe,2023-04-27,"urbano latino, trap latino, reggaeton",urbano latino
2023-05-22,50,VISTA AL MAR,Quevedo,3aVC2o93aAvQxCSAPlj9Uo,82,180672,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-23,1,WHERE SHE GOES,Bad Bunny,7ro0hRteUMfnOioTFI5TG1,88,231704,1,5gCcb5fsSb6w5K8SyJrgtB,2023-05-18,"reggaeton, trap latino, urbano latino, latin",reggaeton
2023-05-23,2,Acróstico - Milan + Sasha,Shakira,7txjUEY6McJDJKqIo1Rxjp,88,170785,0,4ZQmQzeicvUGkLxFTI2Dvd,2023-05-11,latin pop,latin pop
2023-05-23,3,Supernova,Saiko,0zY2rypOdM8xmsf4tUyafF,84,190909,0,5jVewtOpycGENT1zZW4wpR,2023-04-19,unknown,unknown
2023-05-23,4,EL TONTO,Lola Indigo,4rKQ8daoK0aklVptea8A9E,83,187986,0,27fFLYwlXF1x8n1ixpFbFH,2023-04-13,unknown,unknown
2023-05-23,5,BESO,"ROSALÍA, Rauw Alejandro",609E1JCInJncactoMmkDon,96,194543,0,50uChhk7AKkzDKytDixjYW,2023-03-24,latin,latin
2023-05-23,6,El Merengue,Marshmello & Manuel Turizo,51FvjPEGKq2zByeeEQ43V9,91,189668,0,6sU751LOdNBPvVErW1GunP,2023-03-03,edm,edm
2023-05-23,7,Mami Chula,Jhayco & Quevedo,1bvR3XjqaUkXJwrWm2cIXe,86,220600,0,67JIMv9vCB2ukBdEbtUmUG,2023-04-28,"reggaeton, trap latino, urbano latino",reggaeton
2023-05-23,8,Classy 101,Feid & Young Miko,1hZsWUnLbqRw09jLAMQSsb,96,195986,1,0lgs2Sa82lyX89nBUWyUy6,2023-03-31,"reggaeton, urbano latino",reggaeton
2023-05-23,9,Clavaito,Chanel & Abraham Mateo,26V1bLUk0SBYkLEwl4caPR,79,162740,0,04EvopsobNB5TNIzzAp0w0,2023-04-27,bachata,bachata
2023-05-23,10,Nochentera,Vicco,20CozgjF6bshBw8cLhN23B,81,202184,0,4uCz8u5i2bIYVUOSRdtr6v,2022-12-19,unknown,unknown
2023-05-23,11,Vagabundo,"Sebastian Yatra, Manuel Turizo, Beéle",1MB8kTH7VKvAMfL9SHgJmG,81,215600,0,0Rl1vI3oOOh3rylfBLiemc,2023-05-12,"colombian pop, reggaeton",colombian pop
2023-05-23,12,TQG,KAROL G,0DWdj2oZMBFSzRsi2Cvfzf,96,197933,1,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,"reggaeton, latin, urbano latino",reggaeton
2023-05-23,13,Yandel 150,Yandel,2oiixB9QMIzhWaHGVlQx4g,90,216148,1,0T4sp7vn9arhvBUAda3foX,2023-01-13,"reggaeton, urbano latino, latin",reggaeton
2023-05-23,14,Todo Contigo,Álvaro De Luna,0FLh1ZDsjnoACzBrAVjXT2,78,165527,0,1KgKemleH5GeTmcUA7U9ka,2023-03-17,unknown,unknown
2023-05-23,15,La Bebe - Remix,Yng Lvcas & Peso Pluma,2UW7JaomAMuX9pZrjVpHAU,99,234352,1,6aBVGuOUEuX18rHxyDWbti,2023-03-17,"reggaeton mexa, reggaeton, electro corridos, dembow belico",reggaeton mexa
2023-05-23,16,Rara Vez,Taiu & Milo j,7MVIfkyzuUmQ716j8U7yGR,92,128677,0,26wRfIX4WqKLKHll9O3KnF,2023-02-08,argentine trap,argentine trap
2023-05-23,17,PLAYA DEL INGLÉS,"Quevedo, Myke Towers",3y33vvSSP8dNie0hDK4CvF,84,237525,0,7menGlTCTcVnCbUMKRgu3Z,2023-01-20,unknown,unknown
2023-05-23,18,Coco Chanel,Eladio Carrion,0PB0O24JqAuNdOAFVJljMS,92,208125,1,6BGN5CVd7koJApotl5Bj8u,2023-03-17,"trap latino, urbano latino, trap",trap latino
